Date,Open,High,Low,Close,Volume,Adj. Close*
5-May-05,10384.49,10447.08,10276.75,10340.38,19971000,10340.38
4-May-05,10255.25,10412.20,10239.95,10384.64,23064800,10384.64
3-May-05,10251.04,10327.37,10169.39,10256.95,21670200,10256.95
2-May-05,10192.00,10309.86,10149.06,10251.70,19800400,10251.70
29-Apr-05,10073.47,10231.31,10021.23,10192.51,23623600,10192.51
28-Apr-05,10194.58,10229.09,10036.74,10070.37,21822700,10070.37
27-Apr-05,10150.32,10250.23,10048.27,10198.80,21515200,10198.80
26-Apr-05,10240.99,10298.85,10108.79,10151.13,19597400,10151.13
25-Apr-05,10158.52,10305.87,10148.25,10242.47,17950300,10242.47
22-Apr-05,10216.68,10266.48,10055.29,10157.71,20458800,10157.71
21-Apr-05,10010.51,10250.30,10010.51,10218.60,23085600,10218.60
20-Apr-05,10131.18,10232.34,9978.74,10012.36,22170500,10012.36
19-Apr-05,10071.55,10220.21,10021.08,10127.41,21427000,10127.41
18-Apr-05,10088.54,10183.50,9961.52,10071.25,21806700,10071.25
15-Apr-05,10276.61,10311.26,10059.36,10087.51,26899600,10087.51
14-Apr-05,10403.71,10457.06,10248.23,10278.75,23550400,10278.75
13-Apr-05,10507.45,10567.38,10355.16,10403.93,20497400,10403.93
12-Apr-05,10448.63,10552.60,10331.21,10507.97,19798300,10507.97
11-Apr-05,10462.08,10530.58,10393.36,10448.56,15253100,10448.56
8-Apr-05,10546.32,10584.60,10445.31,10461.34,16613300,10461.34
7-Apr-05,10485.88,10589.99,10434.30,10546.32,19006200,10546.32
6-Apr-05,10453.45,10557.18,10434.22,10486.02,17974000,10486.02
5-Apr-05,10421.14,10530.14,10372.59,10458.46,18708000,10458.46
4-Apr-05,10401.71,10496.44,10307.64,10421.14,20797700,10421.14
1-Apr-05,10504.57,10600.56,10349.02,10404.30,21686900,10404.30
31-Mar-05,10541.59,10586.15,10448.19,10503.76,22142300,10503.76
30-Mar-05,10405.77,10564.80,10395.21,10540.93,20971100,10540.93
29-Mar-05,10486.10,10565.46,10351.76,10405.70,22232500,10405.70
28-Mar-05,10444.13,10568.05,10412.79,10485.65,17462200,10485.65
24-Mar-05,10457.06,10554.60,10415.16,10442.87,17217200,10442.87
23-Mar-05,10470.58,10558.51,10384.34,10456.02,22468700,10456.02
22-Mar-05,10565.39,10651.41,10446.78,10470.51,21144700,10470.51
21-Mar-05,10629.90,10662.93,10503.46,10565.39,18194400,10565.39
18-Mar-05,10627.83,10709.85,10520.60,10629.67,23443700,10629.67
17-Mar-05,10633.30,10707.86,10561.10,10626.35,15819300,10626.35
16-Mar-05,10741.63,10764.16,10569.30,10633.07,16531900,10633.07
15-Mar-05,10804.29,10884.76,10716.87,10745.10,15135300,10745.10
14-Mar-05,10773.92,10859.12,10709.26,10804.51,14374300,10804.51
11-Mar-05,10845.30,10897.68,10728.62,10774.36,14498200,10774.36
10-Mar-05,10806.28,10907.45,10757.36,10851.51,16040200,10851.51
9-Mar-05,10912.32,10949.20,10768.66,10805.62,17049700,10805.62
8-Mar-05,10935.60,10996.56,10863.40,10912.62,15230900,10912.62
7-Mar-05,10940.55,11027.15,10886.09,10936.86,14888300,10936.86
4-Mar-05,10834.51,10996.93,10834.51,10940.55,16368200,10940.55
3-Mar-05,10812.27,10904.34,10744.14,10833.03,16162400,10833.03
2-Mar-05,10825.68,10896.66,10736.16,10811.97,15685400,10811.97
1-Mar-05,10794.98,10849.14,10769.04,10830.00,17080600,10830.00
28-Feb-05,10842.05,10877.07,10709.41,10766.23,17954800,10766.23
25-Feb-05,10748.42,10871.53,10698.32,10841.60,15236800,10841.60
24-Feb-05,10672.24,10779.39,10612.24,10748.79,15187500,10748.79
23-Feb-05,10609.28,10735.42,10583.64,10673.79,15010900,10673.79
22-Feb-05,10783.38,10806.36,10596.79,10611.20,17449400,10611.20
18-Feb-05,10755.15,10854.98,10682.29,10785.22,15512000,10785.22
17-Feb-05,10835.03,10873.60,10729.95,10754.26,15801200,10754.26
16-Feb-05,10832.03,10889.78,10746.21,10834.88,14901000,10834.88
15-Feb-05,10791.06,10886.31,10745.10,10837.32,15270800,10837.32
14-Feb-05,10795.72,10853.80,10722.63,10791.13,12901800,10791.13
11-Feb-05,10742.92,10865.69,10680.15,10796.01,15623000,10796.01
10-Feb-05,10665.00,10803.92,10633.67,10749.61,14916700,10749.61
9-Feb-05,10717.76,10781.38,10621.84,10664.11,15110400,10664.11
8-Feb-05,10712.51,10783.97,10647.85,10724.63,14161700,10724.63
7-Feb-05,10715.76,10774.80,10650.59,10715.76,13472700,10715.76
4-Feb-05,10593.17,10750.94,10553.93,10716.13,16481600,10716.13
3-Feb-05,10592.21,10640.69,10511.96,10593.10,15544600,10593.10
2-Feb-05,10551.05,10638.25,10501.02,10596.79,15617400,10596.79
1-Feb-05,10489.72,10609.73,10464.38,10551.94,16819800,10551.94
31-Jan-05,10428.76,10559.77,10414.49,10489.94,16798000,10489.94
28-Jan-05,10470.58,10520.61,10331.58,10427.20,16418000,10427.20
27-Jan-05,10498.14,10535.16,10379.47,10467.40,16006000,10467.40
26-Jan-05,10463.19,10571.66,10433.56,10498.59,16359000,10498.59
25-Jan-05,10369.42,10534.72,10369.42,10461.56,16104000,10461.56
24-Jan-05,10393.58,10491.71,10317.10,10368.61,14946000,10368.61
21-Jan-05,10471.98,10541.30,10370.97,10392.99,16435000,10392.99
20-Jan-05,10538.90,10582.09,10414.72,10471.47,16920000,10471.47
19-Jan-05,10626.05,10668.40,10519.20,10539.97,14987000,10539.97
18-Jan-05,10554.23,10665.44,10456.61,10628.79,15968000,10628.79
14-Jan-05,10506.71,10606.47,10475.01,10558.00,13354000,10558.00
13-Jan-05,10617.41,10650.96,10463.26,10505.83,15103000,10505.83
12-Jan-05,10561.32,10648.52,10481.37,10617.78,15621000,10617.78
11-Jan-05,10619.77,10632.63,10504.72,10556.22,14888000,10556.22
10-Jan-05,10603.44,10696.85,10544.99,10621.03,14904000,10621.03
7-Jan-05,10624.80,10697.81,10545.80,10603.96,14779000,10603.96
6-Jan-05,10593.19,10708.37,10555.48,10622.88,15691000,10622.88
5-Jan-05,10629.53,10736.16,10561.03,10597.83,17389000,10597.83
4-Jan-05,10727.81,10803.62,10587.48,10630.78,17202000,10630.78
3-Jan-05,10783.75,10892.67,10694.18,10729.43,15059000,10729.43
31-Dec-04,10800.30,10849.81,10759.94,10783.01,7869000,10783.01
30-Dec-04,10829.12,10880.03,10781.67,10800.30,8298000,10800.30
29-Dec-04,10853.72,10872.71,10771.26,10829.19,9249000,10829.19
28-Dec-04,10776.06,10890.82,10774.51,10854.54,9842000,10854.54
27-Dec-04,10828.01,10892.52,10755.67,10776.13,9220000,10776.13
23-Dec-04,10815.00,10895.10,10780.12,10827.12,9561000,10827.12
22-Dec-04,10752.34,10861.33,10709.78,10815.89,13908000,10815.89
21-Dec-04,10661.89,10789.66,10646.60,10759.43,14837000,10759.43
20-Dec-04,10652.14,10769.13,10622.20,10661.60,14228000,10661.60
17-Dec-04,10705.64,10739.33,10641.88,10649.92,23350000,10649.92
16-Dec-04,10691.71,10776.43,10612.31,10705.64,17939000,10705.64
15-Dec-04,10675.71,10749.53,10601.74,10691.45,16958000,10691.45
14-Dec-04,10640.53,10715.76,10571.67,10676.45,15444000,10676.45
13-Dec-04,10543.44,10678.52,10520.61,10638.32,14361000,10638.32
10-Dec-04,10552.16,10616.23,10469.62,10543.22,14437000,10543.22
9-Dec-04,10492.45,10579.94,10389.81,10552.82,16247000,10552.82
8-Dec-04,10438.77,10550.16,10395.05,10494.23,15252000,10494.23
7-Dec-04,10546.80,10612.90,10423.21,10440.58,15339000,10440.58
6-Dec-04,10591.32,10614.82,10490.31,10547.06,13544000,10547.06
3-Dec-04,10597.90,10670.47,10515.73,10592.21,15667000,10592.21
2-Dec-04,10590.44,10670.02,10485.21,10585.12,17749000,10585.12
1-Dec-04,10425.80,10618.59,10421.66,10590.22,17728000,10590.22
30-Nov-04,10475.27,10530.80,10380.58,10428.02,15535000,10428.02
29-Nov-04,10520.64,10590.73,10390.92,10475.90,13785000,10475.90
26-Nov-04,10518.69,10574.70,10479.52,10522.23,5045800,10522.23
24-Nov-04,10493.86,10565.76,10451.66,10520.31,11496000,10520.31
23-Nov-04,10486.69,10547.28,10407.18,10492.60,14283000,10492.60
22-Nov-04,10455.73,10535.46,10380.95,10489.42,13927000,10489.42
19-Nov-04,10571.63,10588.29,10419.89,10456.91,15266000,10456.91
18-Nov-04,10549.20,10639.43,10499.62,10572.55,14567000,10572.55
17-Nov-04,10481.83,10655.09,10470.21,10549.57,16842000,10549.57
16-Nov-04,10549.79,10570.56,10445.31,10487.65,13644000,10487.65
15-Nov-04,10541.89,10612.31,10463.34,10550.24,14533000,10550.24
12-Nov-04,10469.21,10565.48,10419.77,10539.01,15316000,10539.01
11-Nov-04,10386.95,10513.42,10364.10,10469.84,13930000,10469.84
10-Nov-04,10378.59,10470.21,10330.54,10385.48,15043000,10385.48
9-Nov-04,10387.62,10466.81,10327.00,10386.37,14508000,10386.37
8-Nov-04,10385.15,10452.58,10313.51,10391.31,13587000,10391.31
5-Nov-04,10317.05,10458.10,10279.96,10387.54,17244000,10387.54
4-Nov-04,10132.48,10352.81,10076.36,10314.76,17827000,10314.76
3-Nov-04,10137.05,10253.27,10062.80,10137.05,17675000,10137.05
2-Nov-04,10053.87,10180.85,9976.29,10035.73,16590000,10035.73
1-Nov-04,10028.73,10124.44,9953.29,10054.39,13959000,10054.39
29-Oct-04,10004.69,10083.44,9936.77,10027.47,15008000,10027.47
28-Oct-04,9998.94,10074.89,9900.42,10004.54,16282000,10004.54
27-Oct-04,9888.25,10051.96,9807.80,10002.03,17419000,10002.03
26-Oct-04,9750.59,9914.65,9718.94,9888.48,16854000,9888.48
25-Oct-04,9757.22,9827.20,9660.18,9749.99,13805000,9749.99
22-Oct-04,9863.85,9920.99,9732.81,9757.81,14696000,9757.81
21-Oct-04,9884.65,9969.07,9769.16,9865.76,16730000,9865.76
20-Oct-04,9895.19,9957.05,9766.95,9886.93,16857000,9886.93
19-Oct-04,9958.38,10064.20,9854.19,9897.62,17375000,9897.62
18-Oct-04,9932.98,10002.18,9816.73,9956.32,13733000,9956.32
15-Oct-04,9895.63,10022.31,9845.56,9933.38,16451000,9933.38
14-Oct-04,10002.54,10048.48,9837.22,9894.45,14895000,9894.45
13-Oct-04,10085.21,10157.11,9935.08,10002.33,15462000,10002.33
12-Oct-04,10080.42,10121.49,9985.44,10077.18,13201000,10077.18
11-Oct-04,10056.09,10142.74,10017.67,10081.97,9438000,10081.97
8-Oct-04,10124.11,10177.53,10013.91,10055.20,12916000,10055.20
7-Oct-04,10239.84,10267.57,10086.83,10125.40,14475000,10125.40
6-Oct-04,10170.70,10267.14,10112.20,10239.92,14167000,10239.92
5-Oct-04,10216.76,10253.93,10123.19,10177.68,14184000,10177.68
4-Oct-04,10191.40,10313.81,10153.79,10216.54,15340000,10216.54
1-Oct-04,10082.04,10237.05,10081.38,10192.65,15822000,10192.65
30-Sep-04,10136.38,10155.49,9987.36,10080.27,17480000,10080.27
29-Sep-04,10078.06,10160.50,10002.57,10136.24,14029000,10136.24
28-Sep-04,9989.73,10132.04,9950.71,10077.40,13966000,10077.40
27-Sep-04,10046.65,10077.32,9952.78,9988.54,12635000,9988.54
24-Sep-04,10039.42,10111.39,9993.92,10047.24,12554000,10047.24
23-Sep-04,10108.29,10134.84,9999.67,10038.90,12863000,10038.90
22-Sep-04,10244.05,10244.05,10075.33,10109.18,13799000,10109.18
21-Sep-04,10204.52,10291.39,10159.54,10244.93,13250000,10244.93
20-Sep-04,10283.87,10293.23,10152.90,10204.89,11976000,10204.89
17-Sep-04,10245.82,10352.37,10219.71,10284.46,14226000,10284.46
16-Sep-04,10231.59,10315.72,10194.35,10244.49,11139000,10244.49
15-Sep-04,10316.90,10324.87,10195.60,10231.36,12560000,10231.36
14-Sep-04,10315.13,10374.79,10260.93,10318.16,12045000,10318.16
13-Sep-04,10306.65,10380.47,10250.61,10314.76,12998000,10314.76
10-Sep-04,10289.47,10348.68,10196.19,10313.07,12612000,10313.07
9-Sep-04,10313.36,10337.33,10269.49,10289.10,13713000,10289.10
8-Sep-04,10342.42,10390.64,10267.94,10313.36,12463000,10313.36
7-Sep-04,10261.52,10388.95,10255.62,10341.16,12144000,10341.16
3-Sep-04,10277.82,10346.99,10229.52,10260.20,9241700,10260.20
2-Sep-04,10168.39,10312.99,10129.01,10290.28,11184000,10290.28
1-Sep-04,10170.12,10230.48,10092.37,10168.46,11421000,10168.46
31-Aug-04,10121.97,10198.03,10056.09,10173.92,11382000,10173.92
30-Aug-04,10193.83,10226.87,10110.43,10122.52,8431000,10122.52
27-Aug-04,10174.07,10235.49,10143.91,10195.01,8454000,10195.01
26-Aug-04,10181.07,10225.61,10124.88,10173.41,10236000,10173.41
25-Aug-04,10098.49,10224.29,10041.93,10181.74,11922000,10181.74
24-Aug-04,10074.89,10165.07,10044.66,10098.63,10925000,10098.63
23-Aug-04,10111.10,10159.54,10046.72,10073.05,10219000,10073.05
20-Aug-04,10040.81,10143.76,9989.65,10110.14,11999000,10110.14
19-Aug-04,10082.78,10111.91,9972.39,10040.82,12494000,10040.82
18-Aug-04,9964.22,10097.01,9910.82,10083.15,12825000,10083.15
17-Aug-04,9955.50,10053.21,9916.05,9972.83,12678000,9972.83
16-Aug-04,9825.35,9987.58,9807.44,9954.55,12062000,9954.55
13-Aug-04,9814.11,9897.34,9746.60,9825.35,11751000,9825.35
12-Aug-04,9936.48,9940.02,9780.52,9814.59,14051000,9814.59
11-Aug-04,9931.24,9981.61,9804.63,9938.32,14104000,9938.32
10-Aug-04,9815.55,9961.70,9798.44,9944.67,12456000,9944.67
9-Aug-04,9816.14,9902.49,9773.74,9814.66,10860000,9814.66
6-Aug-04,9960.67,9963.47,9767.54,9815.33,15210000,9815.33
5-Aug-04,10127.10,10158.44,9945.84,9963.03,13974000,9963.03
4-Aug-04,10117.96,10186.16,10029.02,10126.51,13692000,10126.51
3-Aug-04,10178.27,10228.49,10064.57,10120.24,13383000,10120.24
2-Aug-04,10138.45,10224.29,10063.75,10179.16,12760000,10179.16
30-Jul-04,10129.12,10194.13,10045.76,10139.71,12982000,10139.71
29-Jul-04,10115.52,10213.08,10049.74,10129.24,15301000,10129.24
28-Jul-04,10084.03,10170.31,9966.34,10117.07,15543000,10117.07
27-Jul-04,9963.54,10133.95,9942.75,10085.14,16108000,10085.14
26-Jul-04,9964.71,10054.32,9874.38,9961.92,14134000,9961.92
23-Jul-04,10045.46,10069.51,9893.93,9962.22,13375000,9962.22
22-Jul-04,10047.60,10114.41,9906.62,10050.33,16808000,10050.33
21-Jul-04,10156.30,10279.96,10027.92,10046.13,16795000,10046.13
20-Jul-04,10094.43,10186.90,10031.24,10149.07,14458000,10149.07
19-Jul-04,10140.95,10211.60,10027.33,10094.06,13199000,10094.06
16-Jul-04,10162.34,10289.40,10095.32,10139.78,14503000,10139.78
15-Jul-04,10208.20,10275.27,10115.81,10163.16,14087000,10163.16
14-Jul-04,10232.84,10313.95,10129.31,10208.80,14620000,10208.80
13-Jul-04,10238.37,10297.58,10188.45,10247.59,11997000,10247.59
12-Jul-04,10211.75,10284.39,10130.42,10238.22,11146000,10238.22
9-Jul-04,10173.12,10277.16,10150.32,10213.22,11863000,10213.22
8-Jul-04,10238.52,10297.73,10134.99,10171.56,14011000,10171.56
7-Jul-04,10211.92,10300.53,10156.45,10240.29,13286000,10240.29
6-Jul-04,10280.26,10308.43,10163.60,10219.34,12833000,10219.34
2-Jul-04,10334.00,10371.40,10228.71,10282.83,10850000,10282.83
1-Jul-04,10434.00,10473.23,10255.55,10334.16,14957000,10334.16
30-Jun-04,10413.43,10489.16,10348.98,10435.48,14738000,10435.48
29-Jun-04,10356.35,10460.25,10315.65,10413.43,13750000,10413.43
28-Jun-04,10377.52,10505.16,10317.64,10357.09,13546000,10357.09
25-Jun-04,10444.24,10514.67,10329.88,10371.84,18129000,10371.84
24-Jun-04,10477.43,10530.01,10398.16,10443.81,13949000,10443.81
23-Jun-04,10395.14,10498.67,10323.32,10479.57,14442000,10479.57
22-Jun-04,10370.21,10431.05,10284.24,10395.07,13823000,10395.07
21-Jun-04,10417.82,10471.76,10336.44,10371.47,11239000,10371.47
18-Jun-04,10375.82,10471.84,10328.20,10416.41,15006000,10416.41
17-Jun-04,10378.59,10417.69,10308.25,10377.52,12967000,10377.52
16-Jun-04,10380.23,10433.52,10320.60,10379.58,11684000,10379.58
15-Jun-04,10336.51,10464.04,10319.89,10380.43,13459000,10380.43
14-Jun-04,10401.23,10403.50,10283.48,10334.73,11794000,10334.73
10-Jun-04,10367.80,10448.00,10333.94,10410.10,11606000,10410.10
9-Jun-04,10431.10,10466.59,10325.07,10368.44,12768000,10368.44
8-Jun-04,10389.41,10462.97,10323.94,10432.52,11903000,10432.52
7-Jun-04,10243.31,10410.81,10243.31,10391.08,12118000,10391.08
4-Jun-04,10196.83,10327.84,10196.83,10242.82,11153000,10242.82
3-Jun-04,10261.85,10309.46,10163.40,10195.91,12324000,10195.91
2-Jun-04,10199.78,10310.10,10170.57,10262.97,12517000,10262.97
1-Jun-04,10187.18,10254.17,10104.07,10202.65,12380000,10202.65
28-May-04,10205.83,10250.27,10137.14,10188.45,11726000,10188.45
27-May-04,10109.89,10267.66,10106.13,10205.20,14475000,10205.20
26-May-04,10116.84,10175.75,10034.16,10109.89,13694000,10109.89
25-May-04,9958.08,10139.27,9895.41,10117.62,15457000,10117.62
24-May-04,9968.02,10084.91,9891.22,9958.43,12275000,9958.43
21-May-04,9939.34,10058.50,9910.81,9966.74,12586000,9966.74
20-May-04,9939.12,10014.50,9867.73,9937.64,12110000,9937.64
19-May-04,9962.55,10124.79,9919.90,9937.71,15486000,9937.71
18-May-04,9906.71,10028.27,9895.77,9968.51,13530000,9968.51
17-May-04,10009.92,10009.92,9827.21,9906.91,14301000,9906.91
14-May-04,10008.43,10096.69,9912.45,10012.87,13359000,10012.87
13-May-04,10044.31,10100.24,9924.94,10010.74,14111000,10010.74
12-May-04,10011.52,10089.87,9822.10,10045.16,16976000,10045.16
11-May-04,9989.24,10092.78,9928.91,10019.47,15338000,10019.47
10-May-04,10116.28,10116.28,9881.86,9990.02,19184000,9990.02
7-May-04,10240.62,10302.93,10086.94,10117.34,16536000,10117.34
6-May-04,10308.20,10332.10,10147.21,10241.26,15093000,10241.26
5-May-04,10316.98,10382.98,10249.63,10310.95,14690000,10310.95
4-May-04,10314.32,10403.14,10232.31,10317.20,16621000,10317.20
3-May-04,10227.27,10365.74,10199.67,10314.00,15716000,10314.00
30-Apr-04,10273.06,10374.61,10198.39,10225.57,16347000,10225.57
29-Apr-04,10339.41,10443.81,10199.31,10272.27,18590000,10272.27
28-Apr-04,10476.67,10479.58,10301.65,10342.60,18556000,10342.60
27-Apr-04,10445.38,10570.92,10410.52,10478.16,15180000,10478.16
26-Apr-04,10472.91,10540.26,10396.75,10444.73,12906000,10444.73
23-Apr-04,10463.11,10543.95,10362.97,10472.84,13961000,10472.84
22-Apr-04,10314.99,10529.12,10255.88,10461.20,18267000,10461.20
21-Apr-04,10311.87,10398.53,10200.38,10317.27,17381000,10317.27
20-Apr-04,10437.85,10530.61,10297.39,10314.50,15085000,10314.50
19-Apr-04,10451.62,10501.79,10351.97,10437.85,11949000,10437.85
16-Apr-04,10398.32,10500.57,10343.74,10451.97,14878000,10451.97
15-Apr-04,10377.95,10481.21,10279.37,10397.46,15687000,10397.46
14-Apr-04,10378.10,10453.39,10259.35,10377.95,15477000,10377.95
13-Apr-04,10516.05,10572.13,10343.17,10381.28,14232000,10381.28
12-Apr-04,10444.38,10559.28,10439.27,10515.56,11024000,10515.56
8-Apr-04,10482.77,10590.15,10383.84,10442.03,11998000,10442.03
7-Apr-04,10569.26,10580.51,10422.74,10480.15,14588000,10480.15
6-Apr-04,10553.76,10596.37,10467.26,10570.81,13977000,10570.81
5-Apr-04,10470.59,10582.22,10423.33,10558.37,14137000,10558.37
2-Apr-04,10375.33,10548.74,10375.33,10470.59,16292000,10470.59
1-Apr-04,10357.52,10449.33,10299.48,10373.33,15607000,10373.33
31-Mar-04,10380.89,10428.59,10287.11,10357.70,15607000,10357.70
30-Mar-04,10327.63,10411.41,10264.15,10381.70,13324000,10381.70
29-Mar-04,10212.91,10389.93,10212.91,10329.63,14055000,10329.63
26-Mar-04,10218.37,10306.22,10145.63,10212.97,13191000,10212.97
25-Mar-04,10049.56,10246.15,10049.56,10218.82,14717000,10218.82
24-Mar-04,10065.41,10140.23,9975.86,10048.23,15278000,10048.23
23-Mar-04,10066.67,10177.04,10020.75,10063.64,14582000,10063.64
22-Mar-04,10185.93,10185.93,9985.19,10064.75,14523000,10064.75
19-Mar-04,10295.85,10355.41,10163.71,10186.60,14574000,10186.60
18-Mar-04,10298.96,10355.04,10187.78,10295.78,13692000,10295.78
17-Mar-04,10184.30,10356.59,10184.30,10300.30,14901000,10300.30
16-Mar-04,10103.41,10253.26,10085.34,10184.67,15007000,10184.67
15-Mar-04,10238.45,10252.68,10066.08,10102.89,16006000,10102.89
12-Mar-04,10130.67,10281.63,10097.04,10240.08,13885000,10240.08
11-Mar-04,10288.85,10356.22,10102.75,10128.38,18899000,10128.38
10-Mar-04,10457.59,10523.11,10259.34,10296.89,16484000,10296.89
9-Mar-04,10529.52,10567.03,10391.48,10456.96,14994000,10456.96
8-Mar-04,10595.37,10677.85,10505.85,10529.48,12544000,10529.48
5-Mar-04,10582.59,10681.40,10497.11,10595.55,13982000,10595.55
4-Mar-04,10593.48,10645.33,10522.59,10588.00,12658000,10588.00
3-Mar-04,10588.59,10651.03,10506.66,10593.11,13345000,10593.11
2-Mar-04,10678.36,10713.92,10539.40,10591.48,14760000,10591.48
1-Mar-04,10582.25,10720.14,10568.74,10678.14,14971000,10678.14
27-Feb-04,10581.55,10689.55,10519.03,10583.92,15404000,10583.92
26-Feb-04,10598.14,10652.96,10493.70,10580.14,13839000,10580.14
25-Feb-04,10566.59,10660.73,10509.40,10601.62,13607000,10601.62
24-Feb-04,10609.55,10681.40,10479.33,10566.37,15436000,10566.37
23-Feb-04,10619.55,10711.84,10508.89,10609.62,13804000,10609.62
20-Feb-04,10666.29,10722.77,10559.11,10619.03,14796000,10619.03
19-Feb-04,10674.59,10794.95,10626.44,10664.73,15628000,10664.73
18-Feb-04,10706.68,10764.36,10623.62,10671.99,13824000,10671.99
17-Feb-04,10628.88,10762.07,10628.88,10714.88,13965000,10714.88
13-Feb-04,10696.22,10755.47,10578.66,10627.85,13292000,10627.85
12-Feb-04,10735.18,10775.03,10636.44,10694.07,14643000,10694.07
11-Feb-04,10605.48,10779.40,10561.55,10737.70,16993000,10737.70
10-Feb-04,10578.74,10667.03,10511.18,10613.85,14039000,10613.85
9-Feb-04,10592.00,10634.81,10433.70,10579.03,13035000,10579.03
6-Feb-04,10494.89,10634.81,10433.70,10593.03,14776000,10593.03
5-Feb-04,10469.33,10566.37,10399.92,10495.55,15666000,10495.55
4-Feb-04,10503.11,10567.85,10394.81,10470.74,16348000,10470.74
3-Feb-04,10499.48,10571.48,10414.15,10505.18,14769000,10505.18
2-Feb-04,10487.78,10614.44,10395.55,10499.18,15992000,10499.18
30-Jan-04,10510.22,10551.03,10385.56,10488.07,16350000,10488.07
29-Jan-04,10467.41,10611.56,10369.92,10510.29,19219000,10510.29
28-Jan-04,10610.07,10703.25,10412.44,10468.37,18420000,10468.37
27-Jan-04,10701.10,10748.81,10579.33,10609.92,16731000,10609.92
26-Jan-04,10568.00,10725.18,10510.44,10702.51,14806000,10702.51
23-Jan-04,10625.25,10691.77,10490.14,10568.29,15612000,10568.29
22-Jan-04,10624.22,10717.40,10545.03,10623.18,16937000,10623.18
21-Jan-04,10522.77,10665.70,10453.11,10623.62,17576000,10623.62
20-Jan-04,10601.40,10676.96,10447.92,10528.66,16982000,10528.66
16-Jan-04,10556.37,10666.88,10503.70,10600.51,17211000,10600.51
15-Jan-04,10534.52,10639.03,10454.52,10553.85,16950000,10553.85
14-Jan-04,10428.67,10573.85,10426.89,10538.37,15146000,10538.37
13-Jan-04,10485.18,10539.25,10341.19,10427.18,15959000,10427.18
12-Jan-04,10461.55,10543.03,10389.85,10485.18,15102000,10485.18
9-Jan-04,10589.25,10603.48,10420.52,10458.89,17207000,10458.89
8-Jan-04,10530.07,10651.99,10480.59,10592.44,18684000,10592.44
7-Jan-04,10535.46,10587.55,10432.00,10529.03,17049000,10529.03
6-Jan-04,10543.85,10584.07,10454.37,10538.66,14945000,10538.66
5-Jan-04,10411.85,10575.92,10411.85,10544.07,15782000,10544.07
2-Jan-04,10452.74,10554.96,10367.41,10409.85,11532000,10409.85
31-Dec-03,10426.30,10494.44,10382.89,10453.92,10275000,10453.92
30-Dec-03,10449.70,10493.11,10374.52,10425.04,10126000,10425.04
29-Dec-03,10321.35,10457.78,10319.70,10450.00,10588000,10450.00
26-Dec-03,10305.85,10368.89,10282.22,10324.67,3560700,10324.67
24-Dec-03,10341.41,10365.63,10263.04,10305.19,5180600,10305.19
23-Dec-03,10337.56,10421.48,10265.71,10341.26,11453000,10341.26
22-Dec-03,10276.48,10371.11,10216.08,10338.00,12517000,10338.00
19-Dec-03,10249.48,10345.44,10189.63,10278.22,16573000,10278.22
18-Dec-03,10141.41,10278.82,10117.78,10248.08,15799000,10248.08
17-Dec-03,10128.75,10186.67,10040.08,10145.26,14417000,10145.26
16-Dec-03,10023.34,10173.19,9986.23,10129.56,15479000,10129.56
15-Dec-03,10046.53,10180.97,9994.38,10022.82,15208000,10022.82
12-Dec-03,10008.75,10091.71,9946.60,10042.16,12231000,10042.16
11-Dec-03,9922.45,10056.97,9896.16,10008.16,14411000,10008.16
10-Dec-03,9922.38,10000.53,9848.97,9921.86,14440000,9921.86
9-Dec-03,9966.45,10048.75,9887.57,9923.42,14655000,9923.42
8-Dec-03,9862.01,9997.34,9824.83,9965.27,12189000,9965.27
5-Dec-03,9923.27,9954.16,9819.05,9862.68,12659000,9862.68
4-Dec-03,9874.83,9978.08,9814.97,9930.82,14631000,9930.82
3-Dec-03,9851.94,9974.45,9824.31,9873.42,14417000,9873.42
2-Dec-03,9899.64,9936.97,9798.83,9853.64,13832000,9853.64
1-Dec-03,9785.35,9943.34,9777.64,9899.05,13750000,9899.05
28-Nov-03,9779.72,9832.16,9733.20,9782.46,4872200,9782.46
26-Nov-03,9763.49,9838.01,9689.05,9779.57,10977000,9779.57
25-Nov-03,9748.68,9821.94,9679.13,9763.94,13337000,9763.94
24-Nov-03,9629.87,9788.60,9629.87,9747.79,13028000,9747.79
21-Nov-03,9622.02,9692.53,9556.68,9628.53,12738000,9628.53
20-Nov-03,9688.46,9756.09,9576.91,9619.42,13267000,9619.42
19-Nov-03,9620.68,9731.94,9584.31,9690.46,13262000,9690.46
18-Nov-03,9711.44,9792.16,9601.35,9624.16,13543000,9624.16
17-Nov-03,9765.64,9775.35,9603.57,9710.83,13743000,9710.83
14-Nov-03,9836.46,9919.19,9709.13,9768.68,13561000,9768.68
13-Nov-03,9846.97,9895.71,9740.53,9837.94,13830000,9837.94
12-Nov-03,9729.50,9882.60,9700.02,9848.83,13493000,9848.83
11-Nov-03,9756.53,9801.21,9673.64,9737.79,11625000,9737.79
10-Nov-03,9807.49,9861.05,9702.46,9756.53,12436000,9756.53
7-Nov-03,9857.12,9945.71,9770.31,9809.79,14405000,9809.79
6-Nov-03,9820.68,9888.90,9738.53,9856.97,14539000,9856.97
5-Nov-03,9837.64,9883.86,9746.98,9820.83,14018000,9820.83
4-Nov-03,9857.49,9905.94,9770.46,9838.83,14176000,9838.83
